CustomerID,Tenure Months_x,Contract_x,Monthly Charges_x,Total Charges,Internet Service,Payment Method,Charges Band,Churn Label_x,CLTV,Churn_Probability,Predicted_Churn,Risk_Tier
6806-YDEUL,6,Month-to-month,19.5,106.8,No,Bank transfer (automatic),Low (<$35),No,3288,0.33592737995226357,0,Low Risk
1735-XMJVH,8,Month-to-month,19.35,152.6,No,Mailed check,Low (<$35),No,5416,0.09036143185254288,0,Very Low Risk
6890-PFRQX,18,Month-to-month,69.5,1199.4,DSL,Mailed check,High ($65-95),No,4466,0.1774229881942449,0,Very Low Risk
0222-CNVPT,52,Month-to-month,48.8,2555.05,DSL,Credit card (automatic),Medium ($35-65),No,4865,0.25201653784394573,0,Low Risk
5899-OUVKV,31,Month-to-month,94.5,2979.2,Fiber optic,Electronic check,High ($65-95),No,3949,0.6876840941166708,1,Medium Risk
8681-ICONS,29,Month-to-month,20.65,654.85,No,Mailed check,Low (<$35),No,4667,0.051218777776967005,0,Very Low Risk
1621-YNCJH,36,Two year,106.05,3834.4,Fiber optic,Credit card (automatic),Premium (>$95),No,4505,0.13856355218965308,0,Very Low Risk
6362-QHAFM,42,One year,108.3,4586.15,Fiber optic,Electronic check,Premium (>$95),No,5106,0.6058214274800074,1,Medium Risk
3070-BDOQC,60,Two year,99.65,5941.05,Fiber optic,Electronic check,Premium (>$95),No,4616,0.2533597470760224,0,Low Risk
6234-PFPXL,22,Month-to-month,95.9,2234.95,Fiber optic,Credit card (automatic),Premium (>$95),No,3207,0.40745250318460585,0,Low Risk
9824-QCJPK,36,One year,20.0,666.75,No,Mailed check,Low (<$35),No,4175,0.03888153463171793,0,Very Low Risk
4283-IVYCI,9,Month-to-month,64.95,547.8,DSL,Mailed check,Medium ($35-65),No,3013,0.2112239264670003,0,Very Low Risk
1866-OBPNR,1,Month-to-month,74.6,74.6,Fiber optic,Credit card (automatic),High ($65-95),No,5494,0.20926372678710578,0,Very Low Risk
8205-MQUGY,12,Month-to-month,49.2,571.15,DSL,Electronic check,Medium ($35-65),No,3582,0.24972157683788687,0,Very Low Risk
8970-ANWXO,23,One year,73.75,1756.6,DSL,Mailed check,High ($65-95),No,3483,0.21470733176540333,0,Very Low Risk
9480-BQJEI,62,One year,92.3,5731.45,Fiber optic,Bank transfer (automatic),High ($65-95),No,6468,0.1900242884000365,0,Very Low Risk
6979-TNDEU,8,Month-to-month,19.2,156.85,No,Mailed check,Low (<$35),No,2879,0.24666074741383137,0,Very Low Risk
9777-WJJPR,31,Month-to-month,88.65,2683.2,Fiber optic,Credit card (automatic),High ($65-95),No,4821,0.4097683236369014,0,Low Risk
9495-SKLKD,45,Month-to-month,95.95,4456.65,Fiber optic,Bank transfer (automatic),Premium (>$95),No,5322,0.0946578661687428,0,Very Low Risk
6048-UWKAL,69,Two year,105.4,6998.95,Fiber optic,Credit card (automatic),Premium (>$95),No,5467,0.05341852892209498,0,Very Low Risk
5067-DGXLL,2,Month-to-month,20.25,36.8,No,Mailed check,Low (<$35),No,5736,0.3187145316111832,0,Low Risk
6281-FKEWS,44,One year,49.05,2265.0,DSL,Electronic check,Medium ($35-65),No,3910,0.3142338931661841,0,Low Risk
8898-KASCD,39,One year,35.55,1309.15,DSL,Mailed check,Medium ($35-65),No,3752,0.12864659581819596,0,Very Low Risk
9242-TKFSV,72,Two year,65.1,4754.3,DSL,Credit card (automatic),High ($65-95),No,4969,0.01548137368499082,0,Very Low Risk
9290-SHCMB,13,Month-to-month,96.85,1235.55,Fiber optic,Electronic check,Premium (>$95),No,3098,0.7859983847059848,1,High Risk
0743-HNPFG,51,One year,69.75,3562.5,DSL,Credit card (automatic),High ($65-95),No,5628,0.09085331641362986,0,Very Low Risk
2277-BKJKN,71,Two year,99.2,7213.75,Fiber optic,Electronic check,Premium (>$95),No,4951,0.20470341569192524,0,Very Low Risk
5035-PGZXH,56,One year,106.8,5914.4,Fiber optic,Electronic check,Premium (>$95),No,6161,0.47572393815810876,0,Low Risk
8695-WDYEA,1,Month-to-month,51.25,51.25,DSL,Mailed check,Medium ($35-65),No,4483,0.4397641349465888,0,Low Risk
6543-JXSOO,23,One year,57.75,1282.85,DSL,Mailed check,Medium ($35-65),No,3794,0.0783167327814454,0,Very Low Risk
8016-ZMGMO,66,One year,70.85,4738.85,DSL,Bank transfer (automatic),High ($65-95),No,5572,0.11567630812501337,0,Very Low Risk
8605-ITULD,1,Month-to-month,19.55,19.55,No,Mailed check,Low (<$35),No,5750,0.551324550666334,1,Medium Risk
6416-YJTTB,11,Month-to-month,79.5,795.65,Fiber optic,Bank transfer (automatic),High ($65-95),No,2278,0.4233223294838981,0,Low Risk
4472-VESGY,52,Month-to-month,98.15,4993.4,Fiber optic,Bank transfer (automatic),Premium (>$95),No,5123,0.07150650857361557,0,Very Low Risk
3195-TQDZX,3,Month-to-month,20.25,61.45,No,Electronic check,Low (<$35),No,4050,0.1571617010596016,0,Very Low Risk
3128-YOVTD,51,Month-to-month,79.15,4018.55,Fiber optic,Bank transfer (automatic),High ($65-95),No,6321,0.1005451189286232,0,Very Low Risk
1728-CXQBE,64,Month-to-month,94.25,6081.4,Fiber optic,Electronic check,High ($65-95),No,6020,0.5463382005539237,1,Medium Risk
7041-TXQJH,37,Month-to-month,40.2,1478.85,DSL,Credit card (automatic),Medium ($35-65),No,5924,0.396288452563627,0,Low Risk
5014-GSOUQ,13,Two year,19.95,243.65,No,Mailed check,Low (<$35),No,2884,0.04148323312278729,0,Very Low Risk
5724-BIDBU,49,One year,55.35,2633.95,DSL,Electronic check,Medium ($35-65),No,5601,0.3111201587300454,0,Low Risk
0481-SUMCB,45,One year,102.15,4735.35,Fiber optic,Bank transfer (automatic),Premium (>$95),No,5391,0.3609075042329537,0,Low Risk
1769-GRUIK,18,Month-to-month,71.1,1247.75,Fiber optic,Electronic check,High ($65-95),No,4911,0.7973525900206836,1,High Risk
8819-WFGGJ,68,Two year,54.1,3794.5,DSL,Bank transfer (automatic),Medium ($35-65),No,4601,0.05339915196583228,0,Very Low Risk
7427-AUFPY,54,Two year,19.65,1008.7,No,Credit card (automatic),Low (<$35),No,5708,0.025309203319313564,0,Very Low Risk
2811-POVEX,23,Month-to-month,88.45,2130.55,Fiber optic,Bank transfer (automatic),High ($65-95),No,3937,0.15334626267007828,0,Very Low Risk
7898-PDWQE,71,Two year,80.4,5727.15,DSL,Credit card (automatic),High ($65-95),No,5228,0.01479269165365779,0,Very Low Risk
9972-EWRJS,67,Two year,19.25,1372.9,No,Bank transfer (automatic),Low (<$35),No,5154,0.0014598852192517302,0,Very Low Risk
9314-IJWSQ,14,Month-to-month,84.8,1203.9,Fiber optic,Electronic check,High ($65-95),No,2452,0.30167835307587926,0,Low Risk
5799-JRCZO,63,Two year,19.5,1215.1,No,Credit card (automatic),Low (<$35),No,4370,0.005649350649350649,0,Very Low Risk
1921-KYSAY,41,One year,68.6,2877.05,DSL,Electronic check,High ($65-95),No,4572,0.20280139447158108,0,Very Low Risk
6198-RTPMF,17,Month-to-month,92.6,1579.7,Fiber optic,Electronic check,High ($65-95),No,4756,0.6794726894892841,1,Medium Risk
2924-KHUVI,56,One year,100.55,5514.95,Fiber optic,Electronic check,Premium (>$95),No,4847,0.3411468180411263,0,Low Risk
1925-GMVBW,5,Month-to-month,20.55,96.1,No,Credit card (automatic),Low (<$35),No,5967,0.19345276323842492,0,Very Low Risk
6184-DYUOB,3,Month-to-month,19.6,55.25,No,Mailed check,Low (<$35),No,2941,0.3032846535577819,0,Low Risk
9207-ZPANB,37,One year,67.45,2443.3,DSL,Electronic check,High ($65-95),No,5042,0.06583890101026783,0,Very Low Risk
9327-QSDED,8,Month-to-month,43.55,335.4,DSL,Mailed check,Medium ($35-65),No,3266,0.4578132101064327,0,Low Risk
1656-DRSMG,63,Month-to-month,109.85,7002.95,Fiber optic,Credit card (automatic),Premium (>$95),No,5775,0.3654270558460724,0,Low Risk
3012-VFFMN,7,Month-to-month,20.65,158.95,No,Mailed check,Low (<$35),No,4058,0.11234384309434964,0,Very Low Risk
2984-AFWNC,3,Month-to-month,95.4,293.15,Fiber optic,Electronic check,Premium (>$95),No,2813,0.6027813778897914,1,Medium Risk
0640-YJTPY,72,Two year,21.0,1493.75,No,Bank transfer (automatic),Low (<$35),No,4974,0.0015439411867436662,0,Very Low Risk
8096-LOIST,19,Month-to-month,56.2,1093.4,DSL,Electronic check,Medium ($35-65),No,3384,0.6709769516652184,1,Medium Risk
9764-REAFF,59,Two year,18.4,1057.85,No,Bank transfer (automatic),Low (<$35),No,4375,0.019306353995691628,0,Very Low Risk
7107-UBYKY,35,Month-to-month,25.75,882.55,No,Electronic check,Low (<$35),No,4194,0.035463332152185174,0,Very Low Risk
4881-GQJTW,14,Month-to-month,19.6,300.4,No,Credit card (automatic),Low (<$35),No,2847,0.1135249635909827,0,Very Low Risk
7876-DNYAP,69,Two year,19.8,1436.95,No,Credit card (automatic),Low (<$35),No,5423,0.0,0,Very Low Risk
7905-NJMXS,7,Month-to-month,64.2,475.0,DSL,Electronic check,Medium ($35-65),No,5116,0.2594958564861379,0,Low Risk
2882-WDTBA,69,Two year,75.75,5388.15,DSL,Bank transfer (automatic),High ($65-95),No,5839,0.016545637532695813,0,Very Low Risk
2091-GPPIQ,72,Two year,78.95,5730.15,DSL,Electronic check,High ($65-95),No,5050,0.04990515467705459,0,Very Low Risk
5071-FBJFS,4,Month-to-month,50.3,217.1,DSL,Electronic check,Medium ($35-65),No,3147,0.26639470060865433,0,Low Risk
2796-UUZZO,63,Month-to-month,80.3,4896.35,Fiber optic,Credit card (automatic),High ($65-95),No,5157,0.06571990904572261,0,Very Low Risk
2429-AYKKO,72,Two year,19.85,1434.1,No,Bank transfer (automatic),Low (<$35),No,4790,0.025087775409479457,0,Very Low Risk
9798-OPFEM,46,Two year,21.1,937.1,No,Electronic check,Low (<$35),No,4791,0.007093696858739032,0,Very Low Risk
3794-NFNCH,30,Month-to-month,50.0,1474.9,DSL,Mailed check,Medium ($35-65),No,4715,0.3209754556621855,0,Low Risk
5193-QLVZB,63,Two year,104.75,6536.5,Fiber optic,Bank transfer (automatic),Premium (>$95),No,5882,0.19802857576934563,0,Very Low Risk
7114-AEOZE,60,Two year,19.85,1128.1,No,Bank transfer (automatic),Low (<$35),No,6213,0.019635777359946305,0,Very Low Risk
5522-NYKPB,25,Month-to-month,85.9,2199.05,Fiber optic,Electronic check,High ($65-95),No,3153,0.1484296220660738,0,Very Low Risk
9957-YODKZ,6,Month-to-month,80.8,457.1,Fiber optic,Electronic check,High ($65-95),No,5611,0.8203773378648798,1,High Risk
6518-KZXCB,22,Two year,25.25,566.5,No,Mailed check,Low (<$35),No,3403,0.029356836883718013,0,Very Low Risk
2245-ADZFJ,31,Two year,80.55,2471.6,DSL,Bank transfer (automatic),High ($65-95),No,3491,0.08530066852409482,0,Very Low Risk
7776-QGYJC,39,Month-to-month,81.5,3107.3,Fiber optic,Bank transfer (automatic),High ($65-95),No,2042,0.12453833014916647,0,Very Low Risk
9313-QOLTZ,26,Month-to-month,20.9,518.3,No,Mailed check,Low (<$35),No,5895,0.1221343276660054,0,Very Low Risk
4672-FOTSD,12,Month-to-month,67.25,832.3,DSL,Electronic check,High ($65-95),No,4334,0.3299529937069871,0,Low Risk
9818-XQCUV,2,Month-to-month,20.35,45.3,No,Mailed check,Low (<$35),No,5994,0.34358627518344215,0,Low Risk
7338-ERIVA,39,One year,45.05,1790.6,DSL,Bank transfer (automatic),Medium ($35-65),No,4003,0.07769811333056528,0,Very Low Risk
8259-NFJTV,7,Month-to-month,34.65,246.6,DSL,Mailed check,Low (<$35),No,5996,0.18364772689741404,0,Very Low Risk
3223-DWFIO,4,Month-to-month,69.35,261.65,Fiber optic,Electronic check,High ($65-95),No,4140,0.683637332891726,1,Medium Risk
6968-GMKPR,55,Month-to-month,81.55,4509.5,Fiber optic,Electronic check,High ($65-95),No,5167,0.4928498374388521,0,Low Risk
4751-ERMAN,72,Two year,75.4,5480.25,DSL,Bank transfer (automatic),High ($65-95),No,4171,0.08157801422615256,0,Very Low Risk
1436-ZMJAN,10,Month-to-month,67.8,653.15,DSL,Credit card (automatic),High ($65-95),No,2709,0.43754029388255894,0,Low Risk
3292-PBZEJ,11,Month-to-month,111.4,1183.05,Fiber optic,Electronic check,Premium (>$95),No,3175,0.6893214195167979,1,Medium Risk
0799-DDIHE,15,Month-to-month,46.3,639.45,DSL,Electronic check,Medium ($35-65),No,3103,0.16971212621080806,0,Very Low Risk
3070-FNFZQ,23,Two year,20.4,478.75,No,Bank transfer (automatic),Low (<$35),No,4698,0.003265577997421573,0,Very Low Risk
2812-SFXMJ,1,Month-to-month,20.05,20.05,No,Mailed check,Low (<$35),No,4221,0.41357942390104346,0,Low Risk
5014-WUQMG,47,One year,96.1,4391.45,Fiber optic,Electronic check,Premium (>$95),No,5793,0.18266717253912013,0,Very Low Risk
5312-TSZVC,15,One year,19.65,270.6,No,Mailed check,Low (<$35),No,4818,0.0830513919541243,0,Very Low Risk
0993-OSGPT,68,One year,60.65,3975.9,DSL,Bank transfer (automatic),Medium ($35-65),No,6418,0.09744031804040632,0,Very Low Risk
7108-DGVUU,21,One year,71.7,1497.05,DSL,Bank transfer (automatic),High ($65-95),No,2784,0.1612849814995927,0,Very Low Risk
2782-JEEBU,21,Month-to-month,36.0,780.15,DSL,Mailed check,Medium ($35-65),No,3378,0.3144806260211903,0,Low Risk
5127-BZENZ,56,One year,65.2,3512.15,DSL,Bank transfer (automatic),High ($65-95),No,4775,0.07679696935523514,0,Very Low Risk
2720-FVBQP,6,Month-to-month,48.95,273.25,DSL,Credit card (automatic),Medium ($35-65),No,3061,0.3335593215054701,0,Low Risk
9906-NHHVC,65,Two year,53.5,3517.9,DSL,Bank transfer (automatic),Medium ($35-65),No,5693,0.16221682786546954,0,Very Low Risk
4522-XRWWI,42,One year,80.45,3375.9,DSL,Credit card (automatic),High ($65-95),No,4397,0.14580761249951515,0,Very Low Risk
3766-EJLFL,68,Two year,109.05,7508.55,Fiber optic,Bank transfer (automatic),Premium (>$95),No,6391,0.04872931512878639,0,Very Low Risk
5939-SXWHM,48,Two year,26.3,1245.05,No,Bank transfer (automatic),Low (<$35),No,2111,0.003915736058538538,0,Very Low Risk
8152-UOBNY,50,One year,106.8,5347.95,Fiber optic,Electronic check,Premium (>$95),No,5746,0.36177654915963053,0,Low Risk
7351-KYHQH,7,Month-to-month,64.95,493.65,DSL,Electronic check,Medium ($35-65),No,4615,0.46440867284114007,0,Low Risk
7643-RCHXS,63,Two year,19.35,1263.85,No,Electronic check,Low (<$35),No,4566,0.001719939117199391,0,Very Low Risk
8246-SHFGA,17,Month-to-month,21.1,385.55,No,Credit card (automatic),Low (<$35),No,2842,0.09710248510350025,0,Very Low Risk
0620-XEFWH,4,Month-to-month,18.85,84.2,No,Mailed check,Low (<$35),No,5279,0.10077555724688338,0,Very Low Risk
6485-QXWWE,62,Two year,26.0,1638.7,No,Bank transfer (automatic),Low (<$35),No,4535,0.001565039232577084,0,Very Low Risk
7321-VGNKU,2,Month-to-month,70.35,120.25,Fiber optic,Electronic check,High ($65-95),No,4917,0.8395375460513089,1,High Risk
5327-CNLUQ,48,Two year,96.9,4473.45,Fiber optic,Bank transfer (automatic),Premium (>$95),No,2613,0.1929678148710228,0,Very Low Risk
7552-KEYGT,27,Two year,19.55,520.55,No,Bank transfer (automatic),Low (<$35),No,4430,0.036410669471424024,0,Very Low Risk
5816-JMLGY,70,Two year,80.4,5717.85,DSL,Bank transfer (automatic),High ($65-95),No,6367,0.020673513643771155,0,Very Low Risk
2927-QRRQV,46,One year,94.65,4312.5,Fiber optic,Electronic check,High ($65-95),No,4120,0.4023914212657369,0,Low Risk
6265-SXWBU,69,One year,95.75,6511.25,Fiber optic,Credit card (automatic),Premium (>$95),No,5561,0.03842469390274521,0,Very Low Risk
7941-RCJOW,65,Two year,19.55,1218.65,No,Credit card (automatic),Low (<$35),No,4309,0.018557722057019443,0,Very Low Risk
6374-NTQLP,72,Two year,104.1,7447.7,Fiber optic,Credit card (automatic),Premium (>$95),No,5092,0.018447438859892407,0,Very Low Risk
2387-KDZQY,17,One year,20.1,279.5,No,Mailed check,Low (<$35),No,2185,0.04461452675197676,0,Very Low Risk
3584-WKTTW,51,One year,111.55,5720.35,Fiber optic,Electronic check,Premium (>$95),No,4053,0.3571464346050624,0,Low Risk
3399-BMLVW,51,Two year,60.5,3121.45,DSL,Credit card (automatic),Medium ($35-65),No,4994,0.0282527748461702,0,Very Low Risk
1971-DTCZB,72,Two year,90.95,6468.6,DSL,Bank transfer (automatic),High ($65-95),No,6091,0.006320309524612203,0,Very Low Risk
3374-PZLXD,34,Month-to-month,19.7,675.6,No,Mailed check,Low (<$35),No,4136,0.12109964642200399,0,Very Low Risk
3813-DHBBB,67,Two year,50.95,3521.7,DSL,Bank transfer (automatic),Medium ($35-65),No,6395,0.02351780585489465,0,Very Low Risk
2812-REYAT,49,One year,20.05,923.1,No,Bank transfer (automatic),Low (<$35),No,5579,0.06200041730611152,0,Very Low Risk
6518-PPLMZ,53,Two year,19.4,1110.35,No,Mailed check,Low (<$35),No,4497,0.011575870103393037,0,Very Low Risk
4939-KYYPY,27,Month-to-month,59.45,1611.65,DSL,Electronic check,Medium ($35-65),No,4818,0.20235441042068708,0,Very Low Risk
5930-GBIWP,69,Two year,81.5,5553.25,DSL,Credit card (automatic),High ($65-95),No,5286,0.02765276004050327,0,Very Low Risk
6022-KOUQO,2,Month-to-month,29.05,44.75,DSL,Bank transfer (automatic),Low (<$35),No,4998,0.30782623596906566,0,Low Risk
2361-UPSND,46,One year,70.6,3231.05,DSL,Mailed check,High ($65-95),No,5433,0.10330610273360293,0,Very Low Risk
6035-RIIOM,54,Two year,97.2,5129.45,Fiber optic,Bank transfer (automatic),Premium (>$95),No,4971,0.16598705052789942,0,Very Low Risk
9504-DSHWM,20,Month-to-month,59.2,1191.2,DSL,Bank transfer (automatic),Medium ($35-65),No,5924,0.17051848452293736,0,Very Low Risk
5035-BVCXS,11,Month-to-month,75.9,866.4,Fiber optic,Mailed check,High ($65-95),No,4278,0.5636467997985907,1,Medium Risk
6267-DCFFZ,30,Month-to-month,90.05,2627.2,Fiber optic,Electronic check,High ($65-95),No,3792,0.6595642148771859,1,Medium Risk
3533-UVMOM,68,Two year,70.95,4741.45,DSL,Bank transfer (automatic),High ($65-95),No,5036,0.029924966762189916,0,Very Low Risk
2439-LYPMQ,38,Month-to-month,102.6,4009.2,Fiber optic,Electronic check,Premium (>$95),No,5469,0.751774695407424,1,High Risk
1478-VPOAD,1,Month-to-month,43.8,43.8,DSL,Electronic check,Medium ($35-65),No,4633,0.6626504283234469,1,Medium Risk
9995-HOTOH,63,Two year,59.0,3707.6,DSL,Electronic check,Medium ($35-65),No,5639,0.15172301273453664,0,Very Low Risk
2988-PLAHS,3,One year,69.95,220.45,DSL,Electronic check,High ($65-95),No,2754,0.5217070190790689,1,Medium Risk
1371-OJCEK,48,One year,24.35,1133.7,No,Bank transfer (automatic),Low (<$35),No,4200,0.049809787994492295,0,Very Low Risk
4999-IEZLT,66,One year,29.45,1983.15,DSL,Credit card (automatic),Low (<$35),No,5112,0.11205279650751011,0,Very Low Risk
8883-ANODQ,68,Two year,84.4,5746.75,Fiber optic,Credit card (automatic),High ($65-95),No,5045,0.011777017939307854,0,Very Low Risk
2351-RRBUE,7,One year,20.65,134.05,No,Mailed check,Low (<$35),No,3575,0.1094297318746702,0,Very Low Risk
5980-BDHPY,72,Two year,87.1,6230.1,DSL,Bank transfer (automatic),High ($65-95),No,5993,0.006820419538266183,0,Very Low Risk
1498-DQNRX,29,Month-to-month,19.85,573.05,No,Mailed check,Low (<$35),No,2712,0.1819284430717214,0,Very Low Risk
9469-WEJBT,37,Month-to-month,90.35,3419.3,Fiber optic,Electronic check,High ($65-95),No,3347,0.5115967307868611,1,Medium Risk
2581-VKIRT,59,One year,65.5,3801.3,DSL,Mailed check,High ($65-95),No,5631,0.04917022264934115,0,Very Low Risk
7426-WEIJX,60,Month-to-month,80.95,4859.1,Fiber optic,Electronic check,High ($65-95),No,6214,0.12600217774808703,0,Very Low Risk
2851-MMUTZ,27,Month-to-month,56.15,1439.35,DSL,Mailed check,Medium ($35-65),No,3056,0.25468589785201756,0,Low Risk
3307-TLCUD,17,Month-to-month,34.4,592.75,DSL,Mailed check,Low (<$35),No,4207,0.2081524768574342,0,Very Low Risk
6625-FLENO,58,Two year,20.75,1185.95,No,Mailed check,Low (<$35),No,4927,0.016062045298147913,0,Very Low Risk
2967-MXRAV,1,One year,18.8,18.8,No,Mailed check,Low (<$35),No,5160,0.23615110648242663,0,Very Low Risk
8189-HBVRW,53,Month-to-month,90.8,4921.2,Fiber optic,Electronic check,High ($65-95),No,5249,0.2868445870101935,0,Low Risk
4163-KIUHY,35,Month-to-month,25.6,901.25,No,Electronic check,Low (<$35),No,2980,0.07785882846006623,0,Very Low Risk
3500-NSDOA,68,Two year,70.8,4859.95,DSL,Credit card (automatic),High ($65-95),No,5540,0.017479569561124265,0,Very Low Risk
1171-TYKUR,47,Month-to-month,25.4,1139.2,No,Electronic check,Low (<$35),No,3159,0.06810146596850855,0,Very Low Risk
3761-FLYZI,65,Month-to-month,108.8,7082.45,Fiber optic,Bank transfer (automatic),Premium (>$95),No,5225,0.4850348001120253,0,Low Risk
1219-NNDDO,9,Month-to-month,76.85,663.55,Fiber optic,Electronic check,High ($65-95),No,4834,0.8660732935766908,1,High Risk
8388-DMKAE,8,Two year,20.25,174.65,No,Mailed check,Low (<$35),No,2653,0.07996549874831128,0,Very Low Risk
4403-BWPAY,14,One year,24.8,321.7,No,Credit card (automatic),Low (<$35),No,4527,0.06062134980773398,0,Very Low Risk
9659-QEQSY,45,Month-to-month,115.65,5125.5,Fiber optic,Electronic check,Premium (>$95),No,3974,0.4589928156524809,0,Low Risk
5405-ZMYXQ,8,Month-to-month,74.6,548.9,Fiber optic,Credit card (automatic),High ($65-95),No,2142,0.6790314134865699,1,Medium Risk
1442-OKRJE,66,One year,103.15,7031.3,Fiber optic,Bank transfer (automatic),Premium (>$95),No,4663,0.09750822791260992,0,Very Low Risk
4737-AQCPU,72,Two year,72.1,5016.65,DSL,Credit card (automatic),High ($65-95),No,4658,0.0315740883738224,0,Very Low Risk
2808-CHTDM,23,Two year,25.1,611.45,No,Mailed check,Low (<$35),No,2267,0.0030189065418169724,0,Very Low Risk
0793-TWELN,4,Month-to-month,80.15,319.85,Fiber optic,Electronic check,High ($65-95),No,2841,0.6347967300072433,1,Medium Risk
3283-WCWXT,6,Two year,25.4,153.3,No,Mailed check,Low (<$35),No,2882,0.007788080893644185,0,Very Low Risk
1060-ENTOF,67,One year,105.4,7035.6,Fiber optic,Credit card (automatic),Premium (>$95),No,5703,0.18288869364781063,0,Very Low Risk
0999-QXNSA,7,Month-to-month,45.75,344.2,DSL,Mailed check,Medium ($35-65),No,3779,0.30020375380105035,0,Low Risk
5451-MHQOF,56,One year,24.45,1431.65,No,Mailed check,Low (<$35),No,5623,0.04937444064423494,0,Very Low Risk
4836-WNFNO,72,Two year,25.0,1849.2,No,Credit card (automatic),Low (<$35),No,6126,0.005673997420332736,0,Very Low Risk
9225-BZLNZ,72,Two year,85.25,6083.1,DSL,Electronic check,High ($65-95),No,6275,0.1150356884278701,0,Very Low Risk
0354-VXMJC,23,Two year,19.6,426.65,No,Credit card (automatic),Low (<$35),No,4617,0.008740697113929498,0,Very Low Risk
4422-QVIJA,35,Month-to-month,50.15,1655.35,DSL,Mailed check,Medium ($35-65),No,5879,0.15414159947057338,0,Very Low Risk
9365-SRSZE,27,Month-to-month,70.55,1943.9,Fiber optic,Electronic check,High ($65-95),No,2534,0.7187652286492713,1,Medium Risk
8332-OSJDW,12,One year,26.4,314.95,No,Mailed check,Low (<$35),No,3277,0.08823957270685359,0,Very Low Risk
4735-BJKOU,40,Two year,20.15,804.85,No,Mailed check,Low (<$35),No,3915,0.011479130854787663,0,Very Low Risk
0274-JKUJR,7,Month-to-month,58.85,465.7,DSL,Mailed check,Medium ($35-65),No,3332,0.15856756448400694,0,Very Low Risk
5740-YHGTW,70,Month-to-month,97.55,6669.05,Fiber optic,Credit card (automatic),Premium (>$95),No,4551,0.08964776909206855,0,Very Low Risk
8917-SZTTJ,60,Two year,19.65,1161.75,No,Credit card (automatic),Low (<$35),No,6315,0.0013742071881606766,0,Very Low Risk
1696-MZVAU,39,One year,25.25,947.75,DSL,Credit card (automatic),Low (<$35),No,4259,0.2327541303358686,0,Very Low Risk
7359-WWYJV,72,Two year,114.45,8375.05,Fiber optic,Credit card (automatic),Premium (>$95),No,6274,0.048906840333594284,0,Very Low Risk
4906-ZHGPK,54,One year,70.7,3770.0,DSL,Electronic check,High ($65-95),No,5276,0.19147542537162948,0,Very Low Risk
3795-GWTRD,63,Two year,75.55,4707.85,DSL,Credit card (automatic),High ($65-95),No,4626,0.03501893171471563,0,Very Low Risk
1298-PHBTI,71,Two year,84.8,6152.4,Fiber optic,Electronic check,High ($65-95),No,5952,0.011437026517011667,0,Very Low Risk
6223-DHJGV,42,One year,20.65,958.1,No,Mailed check,Low (<$35),No,5956,0.041605848019222805,0,Very Low Risk
6961-MJKBO,47,Two year,20.45,943.0,No,Bank transfer (automatic),Low (<$35),No,4342,0.020778569939931747,0,Very Low Risk
8158-WPEZG,11,Month-to-month,35.65,425.1,DSL,Electronic check,Medium ($35-65),No,4986,0.4767876707024488,0,Low Risk
4918-FYJNT,55,Month-to-month,90.45,5044.8,Fiber optic,Electronic check,High ($65-95),No,5140,0.24435833695237894,0,Very Low Risk
0727-BNRLG,69,Two year,97.65,6743.55,Fiber optic,Credit card (automatic),Premium (>$95),No,5709,0.12202281610096594,0,Very Low Risk
4854-CIDCF,3,Month-to-month,73.85,196.4,Fiber optic,Electronic check,High ($65-95),No,2868,0.6788234681844497,1,Medium Risk
3280-MRDOF,30,Two year,69.1,2093.9,DSL,Credit card (automatic),High ($65-95),No,3415,0.1180441477102053,0,Very Low Risk
6435-SRWBJ,5,Month-to-month,82.75,417.75,Fiber optic,Electronic check,High ($65-95),No,5269,0.6914565872725648,1,Medium Risk
9964-WBQDJ,71,Two year,24.4,1725.4,No,Credit card (automatic),Low (<$35),No,4412,0.01647927532213257,0,Very Low Risk
6303-KFWSL,29,One year,55.25,1620.2,DSL,Electronic check,Medium ($35-65),No,5481,0.17442577990852673,0,Very Low Risk
1702-CCFNJ,52,Month-to-month,61.35,3169.55,DSL,Bank transfer (automatic),Medium ($35-65),No,4729,0.17781587385736267,0,Very Low Risk
8932-CZHRQ,68,One year,76.75,5233.25,DSL,Credit card (automatic),High ($65-95),No,5395,0.20032150574248087,0,Very Low Risk
0386-CWRGM,46,Two year,19.4,967.85,No,Mailed check,Low (<$35),No,2320,9.900990099009902e-05,0,Very Low Risk
5515-RUGKN,8,Month-to-month,54.75,438.05,DSL,Credit card (automatic),Medium ($35-65),No,5317,0.4515601689583878,0,Low Risk
0404-AHASP,72,Two year,19.7,1421.9,No,Credit card (automatic),Low (<$35),No,6436,0.006552902262843886,0,Very Low Risk
7279-NMVJC,17,One year,19.9,323.15,No,Bank transfer (automatic),Low (<$35),No,2093,0.15126007858643145,0,Very Low Risk
2081-VEYEH,3,Month-to-month,107.95,318.6,Fiber optic,Electronic check,Premium (>$95),No,5653,0.6217224318478748,1,Medium Risk
6407-UTSLV,2,Month-to-month,83.8,163.7,Fiber optic,Bank transfer (automatic),High ($65-95),No,2885,0.6901232269266621,1,Medium Risk
9060-HJJRW,51,One year,56.4,2928.5,DSL,Credit card (automatic),Medium ($35-65),No,4380,0.1659028505947607,0,Very Low Risk
